,DateTime,Text
550,2020-03-01 00:16:33+00:00,"Sleepy Joe Biden’s victory in the South Carolina Democrat Primary should be the end of Mini Mike Bloomberg’s Joke of a campaign. After the worst debate performance in the history of presidential debates, Mini Mike now has Biden split up his very few voters, taking many away!"
551,2020-02-29 23:42:15+00:00,THE BEST IS YET TO COME!
552,2020-02-29 23:10:24+00:00,"Dana, you are the real deal!"
553,2020-02-29 23:02:38+00:00,THANK YOU @CPAC! #CPAC2020
554,2020-02-29 23:00:54+00:00,
555,2020-02-29 22:58:19+00:00,
556,2020-02-29 17:02:35+00:00,I will be having a 1:30 P.M. Press Conference at the White House to discuss the latest CoronaVirus developments. Thank you!
557,2020-02-29 16:19:16+00:00,THANK YOU SOUTH CAROLINA!
558,2020-02-29 03:42:38+00:00,
559,2020-02-29 03:39:20+00:00,
560,2020-02-29 03:25:32+00:00,South Carolina was GREAT. A BIG & REALLY ENTHUSIASTIC CROWD!
561,2020-02-29 03:00:18+00:00,"A so-called reporter named @JohnJHarwood, who bombed so badly in the 2016 Presidential Debates that I thought he was going to be immediately fired (a Mini Mike type performance), is now with Fake News @CNN. A total loser!"
562,2020-02-29 02:43:24+00:00,"I hope we can get Admiral @RonnyJackson4TX of Texas, who served our Country so well, into the runoff election in #TX13! Ronny is strong on Crime and Borders, GREAT for our Military and Vets, and will protect your #2A. Get out and vote for Ronny on Tuesday, March 3rd!"
563,2020-02-29 02:00:33+00:00,Thank you to all of the incredible Law Enforcement Officers in South Carolina tonight. We love you!
564,2020-02-29 01:58:27+00:00,"It was my great honor to be back in South Carolina tonight, with thousands of hardworking American Patriots who believe in Faith, Family, God and Country. Thank you for a beautiful evening! #KAG2020"
565,2020-02-28 22:24:23+00:00,"I am pleased to announce the nomination of @RepRatcliffe (Congressman John Ratcliffe) to be Director of National Intelligence (DNI). Would have completed process earlier, but John wanted to wait until after IG Report was finished. John is an outstanding man of great talent!"
566,2020-02-28 22:20:09+00:00,On my way to the Great State of South Carolina. See everyone soon! #MAGA #KAG
567,2020-02-28 21:01:05+00:00,"Nobody fights harder for Montana than @SteveDaines. Steve is a close friend of mine, a STRONG Conservative, and a tremendous supporter of our #MAGA Agenda. He is strong on Crime &amp; Borders, GREAT for our Military &amp; Vets, &amp; will protect your #2A. Steve has my Complete Endorsement!"
568,2020-02-28 20:28:00+00:00,"The Dems are working hard to take the prized nomination away from Bernie. Back room politics, which Bernie is not very good at. His people will not let it happen again!"
569,2020-02-28 20:25:06+00:00,"Mini Mike is getting slammed. His debates were, perhaps, the worst in presidential debating history. A total phony who disavowed “Stop & Frisk” after swearing by it for years, and even recently. He horribly overused it, & then dropped when running as a Dem. A total phony!"
570,2020-02-28 20:03:18+00:00,We strongly stand with Terrence!
571,2020-02-28 19:31:19+00:00, https://twitter.com/realDonaldTrump/status/1233403109038346246
572,2020-02-28 15:30:09+00:00,“You go around Pennsylvania and you see Trump signs everywhere. The Donald Trump situation is bigger than the Reagan Revolution. Donald Trump has inspired us.” @RjHarris15 WHP580
573,2020-02-28 15:24:01+00:00,"Worst Polls, just like in 2016 when they were so far off the mark, are the @FoxNews Polls. Why doesn’t Fox finally get a competent Polling Company?"
574,2020-02-28 14:54:51+00:00,"To the people of South Carolina, Tom Steyer is a joke, laughed at by everyone, a total incompetent. He made money in coal, now he “hates” coal. Did you see him fawning over Crazy Bernie? Has no chance, a loser for South Carolina, doesn’t deserve your vote!"
575,2020-02-28 14:46:31+00:00,"Will be in the Great State of South Carolina tonight, 7:00 P.M., for a really BIG Rally. Best place to be is a Trump Rally. See you later!"
576,2020-02-28 06:13:04+00:00,"“Federal Court Deals Major Blow To Sanctuary Cities.” @FoxNews In other words, there will be no more Federal Tax Dollars to States &amp; Cities that will not cooperate with Federal Law Enforcement (ICE). This is BIG NEWS! Funds will be cut off immediately. MAKE AMERICA GREAT AGAIN!"
577,2020-02-28 05:43:14+00:00,"The Do Nothing Democrats were busy wasting time on the Immigration Hoax, & anything else they could do to make the Republican Party look bad, while I was busy calling early BORDER & FLIGHT closings, putting us way ahead in our battle with Coronavirus. Dems called it VERY wrong!"
578,2020-02-28 05:05:02+00:00,"So, the Coronavirus, which started in China and spread to various countries throughout the world, but very slowly in the U.S. because President Trump closed our border, and ended flights, VERY EARLY, is now being blamed, by the Do Nothing Democrats, to be the fault of “Trump”."
579,2020-02-28 04:37:43+00:00,So nice!
580,2020-02-28 03:41:19+00:00,"“Diagnosis positive: @CNN is infected with Trump Derangement Syndrome. I’m calling out CNN for irresponsibly politicizing what should be a unifying battle against a virus that doesn’t choose sides.” @trish_regan @FoxNews Like I say, they are Fake News!"
581,2020-02-28 03:16:28+00:00,"Word is that Mini Mike Bloomberg performed so poorly in the two debates, that he is thinking about dropping out of the Democrat Primary. The fact is, he was not true to himself, and the public was able to quickly figure him out. Not a good experience for Mini Mike!"
582,2020-02-28 02:39:20+00:00,"Congratulations and thank you to our great Vice President & all of the many professionals doing such a fine job at CDC & all other agencies on the Coronavirus situation. Only a very small number in U.S., & China numbers look to be going down. All countries working well together!"
583,2020-02-28 01:53:59+00:00,“Anti-Trump Network @CNN doing whatever it can to stoke a national Coronavirus panic. The far left Network pretty much ignoring anyone who they interview who doesn’t blame President Trump.” @trish_regan @FoxNews Media refuses to discuss the great job our professionals are doing!
584,2020-02-27 13:34:46+00:00,https://www.donaldjtrump.com/events/north-charleston-sc-feb-28-2020/
585,2020-02-27 06:02:56+00:00,They spied on my campaign!
586,2020-02-27 05:21:30+00:00,".@RepKevinBrady (R) of Texas-08 loves Texas &amp; our Country. He has been a GREAT Congressman &amp; supporter of #MAGA. Strong on Crime, Border, Military, Vets and your 2A, he is the best Tax Cutter in D.C. Kevin has my Complete &amp; Total Endorsement. Vote on March 3rd. Thank you!"
587,2020-02-27 01:51:36+00:00,
588,2020-02-26 19:02:15+00:00,Nancy has allowed her District to go down more than any other in the USA! Hardly even recognizable.
589,2020-02-26 16:20:43+00:00,My two great friends. Proud of you both!
590,2020-02-26 16:17:52+00:00,"Eric, I can live with that!"
591,2020-02-26 16:15:57+00:00,"Piers, I like you too!"
592,2020-02-26 13:51:13+00:00,Big Rally in the Great State of South Carolina on Friday. See you there!
593,2020-02-26 13:41:24+00:00,“Every poll you look at shows that Black support for President Trump is growing.” @RealCandaceO @MariaBartiromo
594,2020-02-26 13:35:32+00:00,"Big Story, Big Win - Except in the Fake News, which won’t cover it!"
595,2020-02-26 13:24:23+00:00,"....during a debate). Pocahontas was mean, & undisciplined, mostly aiming at Crazy Bernie and Mini Mike. They don’t know how to handle her, but I know she is a “chocker”. Steyer was a disaster who, along with Mini, are setting records in $’s per vote. Just give me an opponent!"
596,2020-02-26 13:24:17+00:00,"Crazy, chaotic Democrat Debate last night. Fake News said Biden did well, even though he said half of our population was shot to death. Would be OVER for most. Mini Mike was weak and unsteady, but helped greatly by his many commercials (which are not supposed to be allowed...."
597,2020-02-26 13:03:27+00:00,"I will be having a News Conference at the White House, on this subject, today at 6:00 P.M. CDC representatives, and others, will be there. Thank you!"
598,2020-02-26 13:03:21+00:00,"Low Ratings Fake News MSDNC (Comcast) & @CNN are doing everything possible to make the Caronavirus look as bad as possible, including panicking markets, if possible. Likewise their incompetent Do Nothing Democrat comrades are all talk, no action. USA in great shape! @CDCgov....."
599,2020-02-26 11:39:45+00:00,"Just landed. India was great, trip very successful. Heading to the White House. Meetings and calls scheduled today. @CDCgov, @SecAzar and all doing a great job with respect to Coronavirus! Briefing this afternoon."
600,2020-02-26 07:19:49+00:00,"“U.S. acted on the Coronavirus very, very quickly.” Gordon Chang @IngrahamAngle"
601,2020-02-26 06:52:41+00:00,Thank you!
602,2020-02-26 06:49:12+00:00,Russia wants him to win!
603,2020-02-26 06:47:58+00:00,An absolute disgrace!
604,2020-02-26 02:34:31+00:00,52% in the new Rasmussen Poll. 95% Approval Rating in the Republican Party. Thank you!
605,2020-02-26 02:29:24+00:00,"....Democrats talking point is that we are doing badly. If the virus disappeared tomorrow, they would say we did a really poor, and even incompetent, job. Not fair, but it is what it is. So far, by the way, we have not had one death. Let’s keep it that way!"
606,2020-02-26 02:29:21+00:00,"CDC and my Administration are doing a GREAT job of handling Coronavirus, including the very early closing of our borders to certain areas of the world. It was opposed by the Dems, “too soon”, but turned out to be the correct decision. No matter how well we do, however, the....."
607,2020-02-25 22:36:02+00:00,That is because they cover your favorite President relatively well. @CNN &amp; MSDNC are dying in the ratings!
608,2020-02-25 22:00:07+00:00,No surprise!
609,2020-02-25 20:52:55+00:00,"True, but we are getting it all done!"
610,2020-02-25 20:43:33+00:00,A total miscarriage of justice!
611,2020-02-25 20:01:29+00:00,"There has rarely been a juror so tainted as the forewoman in the Roger Stone case. Look at her background. She never revealed her hatred of “Trump” and Stone. She was totally biased, as is the judge. Roger wasn’t even working on my campaign. Miscarriage of justice. Sad to watch!"
612,2020-02-25 14:02:15+00:00,"Cryin’ Chuck Schumer is complaining, for publicity purposes only, that I should be asking for more money than $2.5 Billion to prepare for Coronavirus. If I asked for more he would say it is too much. He didn’t like my early travel closings. I was right. He is incompetent!"
613,2020-02-25 12:58:49+00:00,
614,2020-02-25 04:09:20+00:00,"....on all Trump, or Trump related, matters! While “elections have consequences”, I only ask for fairness, especially when it comes to decisions made by the United States Supreme Court!"
615,2020-02-25 04:09:20+00:00,“Sotomayor accuses GOP appointed Justices of being biased in favor of Trump.” @IngrahamAngle @FoxNews This is a terrible thing to say. Trying to “shame” some into voting her way? She never criticized Justice Ginsberg when she called me a “faker”. Both should recuse themselves..
616,2020-02-25 02:29:59+00:00,"..It has been a scam right from the beginning with the illegally started Mueller Report, FISA, the leaking, lying & more. Schiff should not have access to Intelligence, he is a corrupt pol. “Amazing that they went to Bernie Sanders, but not to President Trump.” @marthamaccallum"
617,2020-02-25 02:29:58+00:00,"“U.S. Intelligence official overstated assessment of Russian efforts to help Trump.” @FoxNews @GreggJarrett They supposedly told Crazy Bernie that Russia was looking at him, not me. This is all a big scam between Intel and the Democrats. They want Bernie OUT, &amp; hate “Trump”."
618,2020-02-24 22:19:39+00:00,Spelled @GiannoCaldwell!
619,2020-02-24 22:08:51+00:00,"Great new book just out, “Taken for Granted, How Conservatives Can Win Back Americans That Liberalism Failed”, by Gianni Caldwell, a young winner! He will be at the Ronald Reagan Library, Simi Valley, California, on Thursday at 6 PM, PT. Check it out!"
